system:index,date,.geo
20231003T082730_20231003T092019,2023-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231003T083230_20231003T092110,2023-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231004T081208_20231004T090509,2023-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231005T075208_20231005T083625,2023-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231005T075708_20231005T084038,2023-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231006T073208_20231006T081941,2023-10-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231006T073708_20231006T082039,2023-10-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231006T091208_20231006T100036,2023-10-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231007T071208_20231007T075957,2023-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231007T071708_20231007T080244,2023-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231007T085708_20231007T094410,2023-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231008T065708_20231008T074518,2023-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231008T083708_20231008T092223,2023-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231009T081708_20231009T090134,2023-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231009T082208_20231009T090247,2023-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231010T075708_20231010T084218,2023-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231010T080208_20231010T084343,2023-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231011T073708_20231011T082617,2023-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231011T074208_20231011T082649,2023-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231012T071708_20231012T080547,2023-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231012T072208_20231012T080812,2023-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231012T090208_20231012T094826,2023-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231013T070208_20231013T074846,2023-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231013T084208_20231013T092711,2023-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231013T084708_20231013T092913,2023-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231014T064708_20231014T073213,2023-10-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231014T082208_20231014T090726,2023-10-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231014T082708_20231014T090857,2023-10-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231015T080208_20231015T085013,2023-10-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231015T080708_20231015T085141,2023-10-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231016T074708_20231016T083315,2023-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231017T072708_20231017T081255,2023-10-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231017T090708_20231017T095155,2023-10-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231018T070708_20231018T075112,2023-10-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231018T071208_20231018T075251,2023-10-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231018T084708_20231018T093314,2023-10-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231018T085208_20231018T093648,2023-10-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231019T065208_20231019T073646,2023-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231019T082708_20231019T091225,2023-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231019T083208_20231019T091413,2023-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231020T081208_20231020T090040,2023-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231021T075208_20231021T083857,2023-10-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231021T075708_20231021T084047,2023-10-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231022T073208_20231022T082115,2023-10-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231022T073708_20231022T082208,2023-10-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231022T091208_20231022T095826,2023-10-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231023T071208_20231023T080005,2023-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231023T071708_20231023T080051,2023-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231023T085708_20231023T094151,2023-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231024T065708_20231024T074248,2023-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231024T083708_20231024T092129,2023-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231025T081708_20231025T090424,2023-10-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231025T082208_20231025T090556,2023-10-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231026T075708_20231026T084546,2023-10-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231026T080208_20231026T084655,2023-10-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231027T073708_20231027T082449,2023-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231027T074208_20231027T082720,2023-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231028T071708_20231028T080855,2023-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231028T072208_20231028T081003,2023-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231028T090208_20231028T095018,2023-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231029T070208_20231029T074723,2023-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231029T084208_20231029T092943,2023-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231029T084708_20231029T093046,2023-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231030T064708_20231030T073225,2023-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231030T082208_20231030T091049,2023-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231030T082708_20231030T091311,2023-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231031T080208_20231031T085123,2023-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231031T080708_20231031T085221,2023-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231101T074708_20231101T083416,2023-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231102T072708_20231102T105152,2023-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231102T090708_20231102T121041,2023-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231103T070708_20231103T075412,2023-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231103T071208_20231103T075620,2023-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231103T084708_20231103T093538,2023-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231103T085208_20231103T093717,2023-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231104T065208_20231104T073643,2023-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231104T082708_20231104T091518,2023-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231104T083208_20231104T091610,2023-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231105T081208_20231105T085758,2023-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231106T075208_20231106T083513,2023-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231106T075708_20231106T083612,2023-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231107T073208_20231107T081913,2023-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231107T073708_20231107T082015,2023-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231108T071048_20231108T080250,2023-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231108T071548_20231108T080401,2023-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231108T085548_20231108T094057,2023-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231109T083548_20231109T092237,2023-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231109T084048_20231109T092339,2023-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231110T081548_20231110T090250,2023-11-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231110T082048_20231110T090554,2023-11-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231111T075548_20231111T084412,2023-11-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231111T080048_20231111T084711,2023-11-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231112T074048_20231112T082744,2023-11-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231113T072048_20231113T080714,2023-11-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231113T090048_20231113T094546,2023-11-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231114T070548_20231114T074917,2023-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231114T084048_20231114T092647,2023-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231114T084548_20231114T093016,2023-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231115T082048_20231115T090841,2023-11-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231115T082548_20231115T091252,2023-11-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231116T080548_20231116T085514,2023-11-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231117T074548_20231117T083112,2023-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231118T072548_20231118T081026,2023-11-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231118T073048_20231118T081422,2023-11-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231118T090548_20231118T095143,2023-11-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231119T071048_20231119T075642,2023-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231119T084548_20231119T093318,2023-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231119T085048_20231119T093446,2023-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231120T083048_20231120T091814,2023-11-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231121T081048_20231121T085614,2023-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231121T081548_20231121T085713,2023-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231123T072936_20231123T081933,2023-11-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231123T073436_20231123T082049,2023-11-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231124T085633_20231124T093843,2023-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231125T065633_20231125T073953,2023-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231125T083633_20231125T092055,2023-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231126T081633_20231126T090119,2023-11-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231126T082133_20231126T090301,2023-11-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231127T075633_20231127T084337,2023-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231127T080133_20231127T084526,2023-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231128T073633_20231128T082405,2023-11-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231128T074133_20231128T082550,2023-11-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231129T072133_20231129T080446,2023-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231129T090239_20231129T100944,2023-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231130T070239_20231130T075156,2023-11-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231130T084239_20231130T093101,2023-11-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231201T082239_20231201T090825,2023-12-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231201T082739_20231201T091150,2023-12-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231202T080239_20231202T085037,2023-12-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231202T080739_20231202T085151,2023-12-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231203T074239_20231203T083018,2023-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231203T074739_20231203T083218,2023-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231204T072739_20231204T081354,2023-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231204T090739_20231204T095254,2023-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231205T070817_20231205T075432,2023-12-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231205T084817_20231205T093417,2023-12-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231205T085317_20231205T093539,2023-12-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231206T082817_20231206T091455,2023-12-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231206T083317_20231206T091633,2023-12-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231207T080923_20231207T085505,2023-12-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231207T081423_20231207T085626,2023-12-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231208T075257_20231208T083948,2023-12-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231209T073257_20231209T082004,2023-12-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231210T071257_20231210T075902,2023-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231210T071757_20231210T080214,2023-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231210T085257_20231210T093953,2023-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231210T085757_20231210T094240,2023-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231211T065757_20231211T074250,2023-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231211T083257_20231211T092120,2023-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231211T083757_20231211T092225,2023-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231212T081757_20231212T090449,2023-12-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231213T075757_20231213T084034,2023-12-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231214T073757_20231214T082518,2023-12-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231214T074257_20231214T082751,2023-12-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231215T071757_20231215T080556,2023-12-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231215T072257_20231215T080731,2023-12-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231215T085757_20231215T094455,2023-12-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231215T090257_20231215T094717,2023-12-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231216T070257_20231216T075023,2023-12-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231216T084257_20231216T092949,2023-12-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231217T082257_20231217T090854,2023-12-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231217T082757_20231217T091151,2023-12-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231218T080257_20231218T085026,2023-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231218T080757_20231218T085253,2023-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231219T074257_20231219T083045,2023-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231219T074757_20231219T083144,2023-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231220T072257_20231220T081121,2023-12-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231220T072757_20231220T081230,2023-12-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231220T090757_20231220T095454,2023-12-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231221T070544_20231221T075046,2023-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231221T071044_20231221T075441,2023-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231221T084544_20231221T093227,2023-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231221T085044_20231221T093515,2023-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231222T065044_20231222T073626,2023-12-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231222T083044_20231222T091521,2023-12-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231223T081044_20231223T085635,2023-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231224T075044_20231224T083732,2023-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231224T075544_20231224T084116,2023-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231225T073304_20231225T081850,2023-12-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231226T071304_20231226T080024,2023-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231226T071804_20231226T080420,2023-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231226T085304_20231226T093933,2023-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231226T085804_20231226T094027,2023-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231227T065804_20231227T074252,2023-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231227T083304_20231227T092055,2023-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231227T083804_20231227T092148,2023-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231228T081804_20231228T090323,2023-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231229T075804_20231229T084330,2023-12-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231230T074006_20231230T082512,2023-12-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231231T072006_20231231T080259,2023-12-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231231T090006_20231231T094421,2023-12-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240101T084326_20240101T092358,2024-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240102T082326_20240102T090759,2024-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240103T080326_20240103T084941,2024-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240103T080826_20240103T085028,2024-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240104T074326_20240104T083028,2024-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240104T074826_20240104T083134,2024-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240105T072326_20240105T081126,2024-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240105T072826_20240105T081426,2024-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240106T070826_20240106T075154,2024-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240106T084826_20240106T093309,2024-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240106T085326_20240106T093506,2024-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240107T082826_20240107T091448,2024-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240107T083326_20240107T091752,2024-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240108T080826_20240108T085549,2024-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240108T081326_20240108T085653,2024-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240109T074826_20240109T083532,2024-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240109T075326_20240109T083658,2024-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240110T073326_20240110T082002,2024-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
